	B.M,r	B.M,p	B.T2D-NGT,fc	B.T2D-NGT,p	B.M,q	B.T2D-NGT,q	name
ENSG00000187806	-0.09947094130273225	0.5206025542865771	0.01181818181818084	0.7881251474321735	0.8375450075928508	0.9627764885669202	TMEM202
ENSG00000166233	0.40935865460135407	0.005793188242694663	-0.08181818181818201	0.07735814881149848	0.10077506445567565	0.6099686558577814	ARIH1
ENSG00000215186	-0.19304000659391066	0.20930896610671743	0.0699999999999994	0.09521973400354151	0.6109747169640951	0.634750008063107	GOLGA6B
ENSG00000140463	0.08415635069347853	0.5870440146660079	-0.1390909090909096	0.058048443965946724	0.8698857362108713	0.5753056400284002	BBS4
ENSG00000183324	0.09961917515663643	0.5199782050402209	-0.02136363636363603	0.6311184406491263	0.8372312131791538	0.9314994004602644	REC114
ENSG00000103855	-0.18529194779273925	0.22852572013513267	0.03363636363636413	0.15244323753887037	0.6322640983309976	0.7050549948042827	CD276
ENSG00000167139	0.2605721754755683	0.0875745513581952	-0.035000000000000586	0.10918535088511942	0.4175790615156322	0.6554108340409083	TBC1D21
ENSG00000129038	-0.25847847619027026	0.09024289880673615	0.03090909090909033	0.6817891188158756	0.4239677087408546	0.9438254289341625	LOXL1
ENSG00000140464	-0.10148266113414509	0.5121612267647286	0.038181818181817206	0.13121608396803452	0.8341332330123891	0.6783813566441655	PML
ENSG00000167178	-0.06282903508127023	0.6853573048748044	0.011363636363637575	0.6018813478498998	0.9062371112823991	0.9246583297559248	ISLR2
ENSG00000129009	-0.24160561703701922	0.11410651187416927	0.04727272727272869	0.4696754179262034	0.4700299217121378	0.8897725780292199	ISLR
ENSG00000179361	-0.10168366632263307	0.5113215917379522	0.04409090909090807	0.07155861598562996	0.8339264614555415	0.5958239220966685	ARID3B
ENSG00000140505	0.01721462671251086	0.9116879280752762	0.021363636363636918	0.5184588847066434	0.9780543068013721	0.9005433294775858	CYP1A2
ENSG00000103653	-0.09597951717612012	0.5354149744423372	-0.013181818181818628	0.45362724331083537	0.8451082402348833	0.8858550706043372	CSK
ENSG00000140506	0.12365405896068106	0.4238897095795059	-0.009090909090908372	0.6513064510531912	0.7852361142521886	0.9364130757606169	LMAN1L
ENSG00000178802	0.5261618298449184	0.00024410871539283356	-0.10499999999999865	0.038842888355758616	0.014673274563613064	0.5441104360896052	MPI
ENSG00000198794	-0.0724982098371995	0.6400201062432462	-0.013636363636364113	0.48291246737282	0.8898631895422575	0.8927827709424623	SCAMP5
ENSG00000138621	0.0790847004182907	0.6098504271781426	-0.012727272727273586	0.7965056865582211	0.8781766098802822	0.9643559226370901	PPCDC
ENSG00000167195	-0.13018939898150877	0.39961383789880844	0.05227272727272858	0.24272960668214422	0.771959287123034	0.7797199956963755	GOLGA6C
ENSG00000140478	-0.1968623451397756	0.20025659929015505	0.06681818181818233	0.1449573901235051	0.600325163234979	0.6957320512572495	GOLGA6D
ENSG00000140365	-0.21325495723880408	0.16455982511935455	0.04000000000000181	0.18984481664512862	0.5529008519324102	0.7398215412422952	COMMD4
ENSG00000140398	-0.23173660449998565	0.13012662360039756	0.020000000000000018	0.40436421991542926	0.49901299922092596	0.8660647697322287	NEIL1
ENSG00000173548	0.050105790766835384	0.7466960201453481	0.053636363636363704	0.46328298936863865	0.9256963233218781	0.8880138723816038	SNX33
ENSG00000140367	-0.5518031793216717	0.00010329840037210201	0.2804545454545462	0.028361347037868207	0.008241334196959701	0.5053790489428048	UBE2Q2
ENSG00000167196	0.03268112355740902	0.8332014322110217	-0.018181818181817633	0.783531470282119	0.9569658119465942	0.9611786669270166	FBXO22
ENSG00000169758	-0.009876547363391854	0.9492655851960412	-0.004090909090910699	0.9332971570357175	0.9884616487518341	0.9880115621405858	TMEM266
ENSG00000159556	-0.2999119803867501	0.047938547351102236	0.044545454545454444	0.16638293104920507	0.3163223244761453	0.718767710011235	ISL2
ENSG00000117906	0.3278226332656693	0.029828978112091564	-0.0813636363636343	0.20811031986149445	0.2495511076374791	0.7537664742486484	RCN2
ENSG00000140368	0.18554977163408634	0.22786742605325486	-0.010000000000000231	0.4792922187275679	0.6315378275835669	0.8919144426533366	PSTPIP1
ENSG00000140382	0.327316345750576	0.0300978041263606	-0.07545454545454433	0.2169875059582144	0.25072456479633665	0.7606480336685798	HMG20A
ENSG00000259666	0.0605152217252541	0.6963779119238394	0.01590909090909154	0.5401035125139241	0.9108596102606177	0.907080360888374	LINGO1-AS1
ENSG00000221476	0.12464301309627045	0.4201637433580553	-0.006363636363636349	0.879471992247471	0.7826291014985235	0.9781694701177118	MIR1827
ENSG00000183476	0.03406976321009323	0.8262209197300038	0.011363636363637575	0.6814679409227828	0.9535658589624557	0.943901933323602	SH2D7
ENSG00000166411	0.29390618005194924	0.0528143677715874	-0.10227272727272663	0.6260363731326862	0.33166289199531374	0.9314393846931346	IDH3A
ENSG00000140403	0.24860788107153164	0.10368057990298751	-0.2195454545454547	0.0644576544717633	0.44911192953041384	0.5843805533514408	DNAJA4
ENSG00000166426	-0.08564885904474553	0.5804057145988748	0.02272727272727293	0.4045903151960001	0.866928865853072	0.866020635648804	CRABP1
ENSG00000136381	0.007157465084669198	0.9632217723520249	0.013636363636363669	0.839558038070503	0.9913491584568278	0.9709377798124443	IREB2
ENSG00000188266	0.2832442121942048	0.06244850049623584	-0.054999999999999716	0.09126463377118865	0.3572673014048017	0.629668573880465	HYKK
ENSG00000041357	0.10457286999072786	0.49932987388776784	-0.050909090909089016	0.4922036460244985	0.8275956512255053	0.8943228152196684	PSMA4
ENSG00000169684	0.07260167777251987	0.6395415348137882	-0.10772727272727156	0.3670131928997652	0.8894796370088439	0.8534466828003019	CHRNA5
ENSG00000207695	0.05336247057121517	0.7308299358681162	0.02090909090909232	0.8049803505703036	0.9199976356850875	0.9650307433378846	MIR184
ENSG00000235711	-0.1948038311462057	0.20509688107945745	0.04863636363636337	0.2725566423786108	0.6057311890807062	0.7993173244827698	ANKRD34C
ENSG00000166557	0.052562910814388984	0.7347153008044054	-0.005454545454546267	0.7937474460302827	0.9211888677561914	0.9642089537492922	TMED3
ENSG00000169330	0.04170927349933616	0.7880680829552953	-0.0459090909090909	0.35601621275268613	0.9406440661020974	0.8455746368383149	KIAA1024
ENSG00000086666	-0.03386483943444759	0.8272502264641672	-0.02045454545454284	0.4900838016265845	0.954126427579121	0.8935235157525513	ZFAND6
ENSG00000103876	0.48525795801839267	0.0008418596084697105	-0.10272727272727256	0.011938709416244345	0.031438978399702895	0.4496743083131346	FAH
ENSG00000172379	-0.08923535928520564	0.5645941257157685	-0.018636363636361786	0.6440018534573284	0.8580618317225014	0.9343296852275605	ARNT2
ENSG00000136379	-0.08227205484788863	0.5954729262770716	0.02454545454545487	0.4768950502821294	0.8725052844156576	0.8915179382843684	ABHD17C
ENSG00000103888	-0.07265558733481556	0.6392922435595609	-0.0031818181818183966	0.8711692509703476	0.8894853316652725	0.9762969411972635	CEMIP
ENSG00000140406	-0.19361097168645575	0.20793892193491614	0.09272727272727233	0.0667623130522296	0.6088995591928008	0.5897393652202989	TLNRD1
ENSG00000156206	-0.0002472018644009122	0.9987293339411067	-0.0050000000000003375	0.8465404361758422	0.9997546064408752	0.9713327930808905	CFAP161
ENSG00000172349	-0.11214314427730526	0.46860571549631025	0.03363636363636324	0.15609223344986126	0.8109008694066093	0.7088566316977917	IL16
ENSG00000188659	0.032440061580217144	0.8344145275698822	0.014999999999999236	0.6815065492634576	0.957481942201005	0.9438809242225367	SAXO2
ENSG00000259462	-0.22697943096753706	0.13842453697020476	0.025909090909091326	0.4837477535508782	0.5129042585815988	0.8928223522949541	CPEB1-AS1
ENSG00000250988	0.19735546159182102	0.19910914468957655	-0.10999999999999943	0.23523277089925212	0.5991365862491767	0.7740542922429083	SNHG21
ENSG00000277864	0.24994713532170432	0.10177243227156953	-0.21909090909090878	0.15492923769813546	0.445352712847317	0.7079713564378218	SCARNA15
ENSG00000156232	-0.1292255670485961	0.4031424671722995	0.006363636363635905	0.9270999977395503	0.7744288698487688	0.9874664215258563	WHAMM
ENSG00000169612	-0.01607218400295516	0.9175278495813413	0.027727272727273267	0.7541484520517601	0.9794106194643132	0.9550370584713198	FAM103A1
ENSG00000136404	0.11482747746843155	0.45795883973051077	-0.10272727272727344	0.386856068646271	0.8059855163892434	0.8615781901889795	TM6SF1
ENSG00000140600	-0.1974809126871838	0.1988179673232055	0.031363636363636704	0.2186453186140678	0.5989792245892385	0.7623485562801189	SH3GL3
ENSG00000156218	0.1071076107701691	0.48892921268231504	-0.04772727272727373	0.5019904793078601	0.8223155941931769	0.8977926322408355	ADAMTSL3
ENSG00000259511	0.14637242677877826	0.3430820328926273	-0.0572727272727267	0.39475797064972007	0.7341838382505966	0.8635084622188294	UBE2Q2L
ENSG00000259728	0.19961221314136984	0.19391690090390917	0.0009090909090923027	0.984157987165688	0.5932768772294603	0.9980898475028691	LINC00933
ENSG00000176371	0.2000859251095531	0.1928392825129464	-0.003181818181820617	0.865081862277279	0.5918368747451014	0.9757674215468672	ZSCAN2
ENSG00000166716	0.023228763297075225	0.8810277386270078	-0.03272727272727316	0.716917158339959	0.9703689048934012	0.9493270436199894	ZNF592
ENSG00000136383	-0.09572480933218543	0.5365035297258794	-0.04181818181818109	0.7979356610247643	0.8459135783101542	0.9645569367979796	ALPK3
ENSG00000156222	-0.33734364856582816	0.025132550270923322	0.03136363636363759	0.23206567786314386	0.22691693536792498	0.7714425715632388	SLC28A1
ENSG00000073417	0.38166000223999763	0.010577827441576673	-0.0318181818181813	0.4840900996095625	0.143147283927952	0.8925156962549412	PDE8A
ENSG00000259295	-0.28440839775408966	0.06133292937231801	0.10136363636363654	0.003395100250731282	0.3544667686344833	0.3655877276124875	CSPG4P12
ENSG00000170776	-0.2436728993515645	0.1109490263390251	0.07772727272726954	0.4842163895289141	0.46266982900987613	0.8924672969664498	AKAP13
ENSG00000273540	0.2990272128970868	0.04863304848421048	-0.15090909090908955	0.34702424749062044	0.3181540316790393	0.8408295957972626	AGBL1
ENSG00000259527	-0.06646452042050065	0.6681719699036721	-0.017272727272727106	0.7222181470795492	0.8999197679365603	0.9503240810810591	LINC00052
ENSG00000181991	0.23209066904973097	0.1295242460637807	-0.08863636363636296	0.22348203714931447	0.49757267824720486	0.7644819169839734	MRPS11
ENSG00000172183	0.0034589904765291893	0.9822215215057565	-0.020454545454545503	0.3653345170979799	0.9954932524234344	0.8530466202080276	ISG20
ENSG00000157766	-0.12147776027275513	0.4321543499989833	0.011818181818182616	0.5498237616642447	0.7896286853198161	0.9101675624569294	ACAN
ENSG00000140526	0.22308839821301413	0.14549866293707764	-0.08454545454545581	0.09596568354128081	0.5242850609467433	0.6348999915252773	ABHD2
ENSG00000140534	-0.02309967376713585	0.881684199638721	0.0018181818181814968	0.9274662452603096	0.9706046833955615	0.9873172935958852	TICRR
ENSG00000140527	-0.18243460247734203	0.23590873928567732	0.012727272727273586	0.6309973824314643	0.6397821680998468	0.9315557285252807	WDR93
ENSG00000188095	-0.11836354806719065	0.4441357220710128	0.007272727272726431	0.7792598425338295	0.7982254959850928	0.9603011132594099	MESP2
ENSG00000140548	0.29673402279305733	0.05047104794243226	-0.023181818181816638	0.5674628417077883	0.32425616159793963	0.9141068096232654	ZNF710
ENSG00000183208	0.1750494419495951	0.25573850213161237	-0.018181818181816745	0.7107406376080811	0.6590401100299603	0.9492405776363597	GDPGP1
ENSG00000196391	0.19272821834346074	0.21005976332732545	-0.009999999999999787	0.8777655102416139	0.6119450565844343	0.9776964231349667	ZNF774
ENSG00000140575	-0.17422106475133192	0.25803035651344597	0.125	0.23095793539053444	0.6614500974914567	0.7700937845696543	IQGAP1
ENSG00000140577	0.04448831612495686	0.7743048401385977	-0.004090909090910699	0.9488339198786329	0.9357982892042048	0.9914235600493966	CRTC3
ENSG00000197299	-0.12998133478600302	0.4003740503172305	0.020909090909090544	0.23551467268381818	0.7724077084159189	0.773966211373596	BLM
ENSG00000140564	0.1581211969565868	0.30530210311295297	-0.007727272727272805	0.8508577400059409	0.7033288507466269	0.9720923681952923	FURIN
ENSG00000182511	0.4192013104241081	0.004620499210690537	-0.036818181818181195	0.01018442952515089	0.08882694649073418	0.4297045841957895	FES
ENSG00000196547	-0.02672119146015634	0.8632989438748371	0.027727272727270602	0.8251267664227351	0.9644594909866425	0.9695156650322564	MAN2A2
ENSG00000140553	-0.1048172998680995	0.4983220098765879	0.011818181818182616	0.5742222486115451	0.8269403344382974	0.9156672033823786	UNC45A
ENSG00000166965	0.04960076015955813	0.7491659411175127	-0.015000000000000568	0.5012057386381752	0.9269251796485678	0.8977613148869529	RCCD1
ENSG00000185518	0.12725706878604207	0.41040485589948916	0.016818181818180733	0.6493327142550143	0.7774879687801224	0.9357983250352254	SV2B
ENSG00000176463	0.16856598544734647	0.27404233424313923	-0.007727272727272805	0.8365285954477683	0.6779409514637885	0.9710171223661945	SLCO3A1
ENSG00000140557	-0.1937566952396838	0.20759026106061476	-0.005909090909091308	0.8476252361204686	0.6083860848448673	0.9714344201362367	ST8SIA2
ENSG00000140563	0.02595846090931536	0.8671654824970417	-0.009090909090908816	0.7285748839185409	0.9661961879507445	0.9507766812296081	MCTP2
ENSG00000259134	-0.045228612985990214	0.7706498236708132	0.013181818181818628	0.8502417180627366	0.9344694787613205	0.9719579676590565	LINC00924
ENSG00000185551	-0.07505729455633635	0.6282263281179157	-0.005909090909089976	0.9341350785029882	0.8854596090199676	0.9879452216127048	NR2F2
ENSG00000185594	0.14041725547794165	0.36328462529894323	-0.0345454545454551	0.18962929707133097	0.7468226450277643	0.7396385382657781	SPATA8
ENSG00000140450	-0.49397335711632945	0.0006550099962242957	0.11545454545454525	0.43053548934829544	0.027051142244067853	0.879306365957794	ARRDC4
ENSG00000140443	0.1838403871566165	0.23225630225273206	-0.10454545454545539	0.2743460474968092	0.6371620220600115	0.8000202401834183	IGF1R
ENSG00000182253	-0.1917707024409644	0.21237723269920572	0.014545454545453751	0.9009958782716532	0.6150214796793366	0.9823754289616137	SYNM
ENSG00000168904	0.07770962091926557	0.6160986630317932	-0.05318181818181866	0.28975468725204706	0.880886586309387	0.8135937083103392	LRRC28
ENSG00000068305	-0.02231781075661859	0.8856618787298564	0.03363636363636324	0.5961933480737881	0.9713282489044264	0.924089159783745	MEF2A
ENSG00000183475	0.272948717037039	0.07303286495878682	-0.02136363636363736	0.5027056805583963	0.3850624348923479	0.8977910159911449	ASB7
ENSG00000154237	-0.1428674428896648	0.35488721747850516	0.02409090909090983	0.22902941216069492	0.7424291348251159	0.7703956002768335	LRRK1
ENSG00000184140	0.007971503222680728	0.9590422456421294	0.015454545454545165	0.7781802015956466	0.9912324517436494	0.960251609842997	OR4F6
ENSG00000182854	0.019318904112420637	0.9009435583485687	-0.039545454545454106	0.582227408211965	0.9749297987752206	0.919080445088264	OR4F15
ENSG00000214344	-0.15960631712472936	0.30072367948496154	0.03727272727272757	0.39805129550441554	0.7002257922950444	0.8636089417420892	OR4F13P
ENSG00000248893	0.033186395982046674	0.8306599962372312	0.03500000000000014	0.347762846513494	0.9562996362295606	0.842154177980801	FAM138E
ENSG00000180229	-0.29073990098658503	0.055541286281227335	0.21909090909091056	0.024740361672020192	0.33990957350352236	0.4985566338315711	HERC2P3
ENSG00000233917	-0.020672392375023378	0.8940418037447295	0.024090909090908497	0.5037866162823152	0.974127614335309	0.8982591110308001	POTEB
ENSG00000221641	-0.3244510289714892	0.03165728896716471	0.12681818181818016	0.12443387732562966	0.2574831955290431	0.6734700631574011	MIR1268A
ENSG00000140157	0.14225241919342102	0.356983872300916	-0.052727272727272734	0.20529608261781465	0.7434481403210343	0.7525807940910365	NIPA2
ENSG00000254585	0.15949349227406662	0.3010699473091273	0.010454545454545716	0.8226150782769537	0.7005673757350924	0.9686394642370247	MAGEL2
ENSG00000182636	-0.16636114690969525	0.28045869383262334	-0.011818181818182172	0.8164486379200084	0.6833163512146314	0.9675448310561062	NDN
ENSG00000166206	0.06343840675463323	0.6824654804689851	-0.014545454545454195	0.4399889318526645	0.9054145210273339	0.8812833198536993	GABRB3
ENSG00000104044	-0.20773343719422077	0.1760259553571853	0.024999999999999023	0.2722887987989524	0.5714088345532303	0.7994668779724343	OCA2
ENSG00000128731	0.2522755946144327	0.09851916893361516	-0.012272727272726769	0.799291477401768	0.4407872681934268	0.9645351675046979	HERC2
ENSG00000183629	0.03580248419229548	0.8175293436379165	0.005454545454545823	0.8404557721064843	0.95066086123842	0.9709523933398941	GOLGA8G
ENSG00000277561	0.09377868379758021	0.5448560155598916	-0.030909090909089443	0.555092619841155	0.8493172988549926	0.911837684927651	GOLGA8IP
ENSG00000185115	0.22750671899272587	0.13748589943664324	-0.06954545454545347	0.2157903145354279	0.5113694653341729	0.759332718669974	NSMCE3
ENSG00000104067	0.4352763573433642	0.003147351539828393	-0.11181818181818137	0.15968622943864785	0.07064234555891043	0.7140924074158337	TJP1
ENSG00000166664	-0.2105842439064395	0.17003626222831414	0.036363636363635266	0.19033021393575078	0.5632150357862559	0.7412194175727309	CHRFAM7A
ENSG00000186399	0.2047024898093231	0.18255882820379063	-0.03636363636363704	0.5254740391833344	0.5776586538007811	0.9028113092938415	GOLGA8R
ENSG00000166912	0.4352638575875791	0.003148313971093582	-0.09272727272727188	0.25510575133171026	0.07057369964321143	0.7880352248106615	MTMR10
ENSG00000207702	0.011260163096275576	0.9421694187454928	-0.004090909090909811	0.8986140870217435	0.9859860265812598	0.9822191091920316	MIR211
ENSG00000169918	-0.018045578835785715	0.9074431479423717	0.022272727272727	0.15773363593241166	0.9772036402653236	0.7102464797038711	OTUD7A
ENSG00000206127	0.19857558303870407	0.19628991353306582	-0.05136363636363672	0.3554540833641515	0.5959661931036795	0.8448111132305467	GOLGA8O
ENSG00000134153	0.23538745028947552	0.12401515434140875	-0.1413636363636357	0.07967106945729945	0.4893691522033288	0.6098502447075971	EMC7
ENSG00000134152	-0.15150988059474207	0.32622144863485714	0.06454545454545535	0.1747516601394782	0.7224121708855681	0.729427143583382	KATNBL1
ENSG00000140199	0.1263176544834914	0.4138968731942303	-0.06181818181818066	0.4981271493736209	0.7786407200755766	0.8973753182598577	SLC12A6
ENSG00000176454	-0.4240223824458803	0.004125870241514071	0.07000000000000028	0.04391056358693953	0.08191999375458708	0.5524861735325897	LPCAT4
ENSG00000159248	0.014148123762516637	0.9273727768565304	-0.018636363636362674	0.65523164495889	0.9816806573418866	0.9379078317010633	GJD2
ENSG00000159251	-0.238633961261035	0.11876411843832904	-0.034545454545453325	0.9114749140320009	0.47799766265295834	0.984323367445375	ACTC1
ENSG00000021776	0.012275137437358448	0.9369666885873384	0.01681818181818251	0.7328543859514773	0.9845919486370691	0.9510580541382868	AQR
ENSG00000134146	0.03007333508458007	0.8463443486678216	-0.051363636363635834	0.4423100666985984	0.9595036821998194	0.8817065633950936	DPH6
ENSG00000134138	-0.21495155104145677	0.1611480388534043	0.030909090909092107	0.3162861976109827	0.5479407938696149	0.8293180968730159	MEIS2
ENSG00000172575	-0.04655541829667375	0.7641113941389927	0.014545454545455083	0.5372232294381551	0.9320788928992702	0.905883574128014	RASGRP1
ENSG00000166073	-0.0030344753389258176	0.9844031527991643	-0.009545454545454746	0.7578608540110785	0.995864215442705	0.9561510717080541	GPR176
ENSG00000140319	0.38357953070971124	0.010161628182589016	-0.11681818181818215	0.11657385387081694	0.14043850225260032	0.665399766874985	SRP14
ENSG00000104081	-0.1760639189403336	0.25295039300317496	0.040909090909091894	0.20909692196965257	0.6559966456843568	0.7546924068293938	BMF
ENSG00000230778	0.10375001019614975	0.5027304459965161	-0.027272727272727337	0.5665979773760743	0.8297841628861059	0.9145602077344911	ANKRD63
ENSG00000137841	-0.012640820419167281	0.9350928319885305	-0.015000000000000568	0.5159603365850852	0.9837418716772169	0.9001228334898536	PLCB2
ENSG00000188549	0.08265137374469865	0.5937718685275784	-0.02090909090909321	0.5526752058404676	0.8717594175153538	0.9104228261766201	C15orf52
ENSG00000128891	-0.16050212040006312	0.2979834727544202	0.08590909090909093	0.031309904966567534	0.6967105253477532	0.5179561281556959	CCDC32
ENSG00000137824	0.025141047724668283	0.8713126265227904	0.007727272727271917	0.8642275498215009	0.9675004251741645	0.9756188548023529	RMDN3
ENSG00000104129	-0.23725538973072516	0.12097296627420401	0.03409090909091006	0.16416126986538288	0.4825721600101883	0.7180061322395216	DNAJC17
ENSG00000166143	-0.010659445903759493	0.9452498128089288	0.03318181818181909	0.4081892337550238	0.9869148006913521	0.8684287794991731	PPP1R14D
ENSG00000104140	-0.016080121724398662	0.9174872584997265	-0.004999999999999005	0.9078393856287268	0.9794864279050666	0.9839691797304813	RHOV
ENSG00000128908	-0.046688774480490844	0.7634551088931243	0.038181818181818095	0.41456742810814673	0.9318612010634296	0.8740525523308338	INO80
ENSG00000178997	-0.11903761467227246	0.44152699003243945	0.028181818181817864	0.43620772005780895	0.7966366908973455	0.8811506390211374	EXD1
ENSG00000104147	-0.3589960661646541	0.01670498879983693	0.21136363636363598	0.029291968580561614	0.18417460013488554	0.5090422104217994	OIP5
ENSG00000137806	0.12623788554095	0.41419417096591826	-0.2004545454545461	0.23215056434576725	0.7788660905071563	0.7715786224951537	NDUFAF1
ENSG00000062524	-0.05052663727193941	0.7446397255355195	0.006818181818182278	0.7005504939556628	0.9249763950884246	0.9484774969075743	LTK
ENSG00000103932	0.30981460941182326	0.04069983291385843	-0.06863636363636338	0.16353993852723356	0.2947044007029881	0.7172546229460278	RPAP1
ENSG00000137877	-0.06911091133251995	0.6557661778292478	-0.002727272727272023	0.8869076965363358	0.8956507628401648	0.9802281902654597	SPTBN5
ENSG00000103966	-0.1528047264126145	0.322055259221957	0.0586363636363636	0.2298867948825056	0.7178961023449059	0.7700330198049119	EHD4
ENSG00000188089	-0.2244354670332852	0.1430200508232382	0.04636363636363683	0.059673758933893914	0.5206985961521421	0.578031907730522	PLA2G4E
ENSG00000168907	-0.13491504751502514	0.38257391930954643	0.0068181818181827225	0.8553942078430528	0.7598661798937602	0.9727795215797111	PLA2G4F
ENSG00000166887	0.5054995731167875	0.00046514985170441754	-0.1850000000000005	0.006283935084417255	0.021947070422354668	0.39817916462704567	VPS39
ENSG00000207712	-0.07769043910941238	0.6161860147063731	0.1863636363636365	0.056392437585414054	0.8809397189970074	0.5741299678069534	MIR627
ENSG00000103978	-0.07914684184075864	0.6095687040168462	0.021363636363634697	0.6583773879736585	0.8782032252239748	0.9389648097597834	TMEM87A
ENSG00000103994	0.2836951335098031	0.062014505464895085	-0.17636363636363583	0.017434485460226308	0.35676125857746266	0.4707847519967572	ZNF106
ENSG00000180979	0.11531552437881368	0.4560372560290846	-0.03090909090909122	0.3583293916940139	0.8045397444790927	0.8472851250186356	LRRC57
ENSG00000140326	0.2727288114484688	0.07327346652738556	-0.01590909090909154	0.3296387293125008	0.38552034906734756	0.8344128896586407	CDAN1
ENSG00000128881	0.18897094980558382	0.21925536495591474	0.016363636363635692	0.6870174829837947	0.6210053518970817	0.9456929543825241	TTBK2
ENSG00000159459	0.1790876512611256	0.24476159917352378	-0.16772727272727295	0.14730522158618042	0.6490490389324202	0.7001086513080527	UBR1
ENSG00000166947	0.12791293975854232	0.4079768685043824	-0.008636363636361999	0.7488158435848458	0.7765762928086889	0.9534432852086481	EPB42
ENSG00000104055	0.04706597072702688	0.7615997027465753	-0.018636363636364894	0.5184019278982612	0.9309560542243812	0.9006226505464002	TGM5
ENSG00000159495	-0.17460496591970256	0.2569665241788028	0.04272727272727206	0.21241954988074727	0.6603625816085427	0.7567257843529279	TGM7
ENSG00000168806	0.2549178752498424	0.09492502745883287	-0.041363636363636935	0.4905607158386287	0.4335477704807272	0.8934649459789988	LCMT2
ENSG00000140265	-0.08282775311675306	0.5929816249013022	0.03545454545454518	0.34705168607125036	0.8717659335176864	0.84066397928824	ZSCAN29
ENSG00000067369	0.3449833427166637	0.02182554518736055	-0.06136363636363651	0.19167859815298072	0.21258710828443528	0.7416981381792587	TP53BP1
ENSG00000205771	-0.07499386095597779	0.6285175806063972	0.07363636363636417	0.13054165015547456	0.8854435006664647	0.6776891580978673	CATSPER2P1
ENSG00000221792	0.06721889470033755	0.6646265105908469	-0.02499999999999769	0.8476501438205791	0.8985230311862084	0.9713361183220477	MIR1282
ENSG00000140259	0.16164079666765258	0.29452361271245114	-0.03045454545454529	0.5565853951796025	0.6943557354370642	0.9119853301150469	MFAP1
ENSG00000104133	0.3468819577413435	0.021062860371957554	-0.14499999999999869	0.08200146016540949	0.2088674153946887	0.6137695645301781	SPG11
ENSG00000229474	0.03351326408920172	0.829016811399673	0.0031818181818170643	0.9068620884362457	0.9553478480524626	0.9838820235030896	PATL2
ENSG00000140279	-0.15503392147741715	0.3149615709648405	0.00045454545454415296	0.9759828360495613	0.711114676302403	0.9964778511047583	DUOX2
ENSG00000140254	-0.09809688291486512	0.5264076414748278	0.01318181818181774	0.5653640955098653	0.8416384517367623	0.9140816695273726	DUOXA1
ENSG00000138606	0.27118697086463667	0.07497800880747622	-0.030454545454546178	0.20105303098621735	0.3885485711806385	0.750985911868501	SHF
ENSG00000104154	0.13889583187655985	0.36855870347825004	-0.021818181818181515	0.5668582031934343	0.750022303008724	0.9143916168046281	SLC30A4
ENSG00000104177	-0.31526425515854434	0.037113708530755865	0.017727272727272148	0.592401654014334	0.28030112398099266	0.9220390025059492	MYEF2
ENSG00000166147	-0.21149101636183815	0.1681623155936946	0.37954545454545574	0.3327417328548775	0.5589064501610543	0.8356392752995865	FBN1
ENSG00000103995	-0.21844150161896214	0.15429231015832334	0.0827272727272721	0.006977681814098191	0.5393624034851406	0.39380151511592104	CEP152
ENSG00000185634	-0.09691547317189042	0.5314241781282028	0.011363636363636243	0.680708851540837	0.8437410379471926	0.9436696755583897	SHC4
ENSG00000138593	0.19261819279458342	0.2103251566519478	-0.05681818181818166	0.3586326443093224	0.6119057101864723	0.8474313641514845	SECISBP2L
ENSG00000166262	-0.05118527882540418	0.7414250655580699	0.004545454545453964	0.8878576751110634	0.9241881081368682	0.9805372122034471	FAM227B
ENSG00000104043	-0.13658702055964658	0.37664945980819653	0.03681818181818297	0.2946592630864525	0.7545886677951679	0.8165234268540281	ATP8B4
ENSG00000140287	-0.11242116472192272	0.4674969110299213	0.014545454545454639	0.6006771493323511	0.8108207294858872	0.9245887332352386	HDC
ENSG00000104064	0.18025575881259764	0.24164672823337005	-0.03318181818181998	0.42414072214477916	0.6448811576633893	0.877580803381488	GABPB1
ENSG00000170236	0.050628031136547416	0.7441445673288258	0.03045454545454529	0.5099548723338783	0.9251470070658415	0.8983066960261172	USP50
ENSG00000092439	-0.18566444146027408	0.22757506171067937	0.056363636363636616	0.30654194652841543	0.6311261626079704	0.8225690636701953	TRPM7
ENSG00000138600	-0.058891943474699365	0.7041467283688446	-0.028181818181813867	0.7996848537197637	0.9135326614184316	0.964545667433294	SPPL2A
ENSG00000183578	0.014540850308382683	0.9253623763654927	-0.02590909090909088	0.4762723931830163	0.9812687548312667	0.8918737912246134	TNFAIP8L3
ENSG00000137869	-0.09693501510137002	0.5313410090326309	0.016818181818182065	0.5218558608784962	0.8436853076298841	0.900738919278136	CYP19A1
ENSG00000166477	-0.09480176217341023	0.5404573619347872	0.06409090909091031	0.5127301063435064	0.8471251666975697	0.8989550321187918	LEO1
ENSG00000137875	-0.140704544482718	0.362293860427921	-0.02272727272727204	0.48052329370622004	0.7467976322056218	0.8917471823991938	BCL2L10
ENSG00000069966	0.1805572748642348	0.24084709244759464	-0.037727272727273053	0.0692585668351968	0.6437259276138543	0.5935675610797725	GNB5
ENSG00000128833	-0.20045832637262964	0.1919951120539838	0.11090909090909129	0.043695162554537495	0.5913139510039523	0.5525486261939785	MYO5C
